"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"1409","2017-P","1239",383.338841214788,"Hoffmann, Steffen","Netgendorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,269.710357660416,386.834090819526,0,"Connecticut Field",10,173.879431664298,"light"
"1410","2017-P","1348",280.479673407914,"Engel, Mario","Knopp-Labach","Rhineland-Palatinate","Germany","Europameisterschaft im Kurbiswiegen","1395.5 Lueders","1068 Andres",220.545075123904,304.205094592794,0,"Atlantic Giant",10,127.223336020443,"light"
"1411","2019-P","EXH",141.69405917162,"Wagler, Joerg","Gross Schirma","Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,NA,0,0,0,"Howden",10,64.2712916877733,"light"
"1412","2015-P","1624",192.065227518449,"Joebstl, Horst",NA,"Other","Austria","Austrian Weigh-off","1266 Jany",NA,0,0,0,"Jack O'Lantern",10,87.1192506805483,"light"
"1413","2021-P","EXH",282.322739648657,"Burgsteiner, Helmut",NA,"Lower Austria","Austria","Austrian Weigh-off","Biermanns",NA,245.232474382631,327.051789253516,0,"Prizewinner",10,128.059336122714,"light"
"1414","2015-P","EXH",429.219611388228,"Reiser, Helmut","Pulheim","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","unknown","self",267.345563858064,491.600267096429,0,"Autumn Gold",10,194.690581968809,"light"
"1415","2018-P","807",730.732653758233,"Rohrdiek, Christine",NA,"Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg","2004 van der wielen 16","open",314.185096125687,804.260321207153,0,"Spirit",10,331.454485883505,"light"
"1416","2014-P","1205",440.504065961144,"Dietrich, Bjoern","Brandenburg","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,300.163932522111,614.402807850403,0,"Champion",10,199.809120287447,"light"
"1417","2018-P","1230",437.390018423119,"Grebhardt, Felix","Neustadt Orla","Thuringia","Germany","Tharinger Meisterschaft","2252 Paton 16","Unknown",261.076329692303,514.027162561693,0,"Champion",10,198.39661323658,"light"
"1418","2021-P","1263",136.360471924326,"Unger, Hermann",NA,"Vienna","Austria","Retzer Land Weigh-off","1225.8 Kurzreiter 20","open",186.742607265456,153.398783815197,0,"Casper",10,61.8520191810988,"light"
"1419","2019-P","407",1119.76433450861,"Lehmann, Hannes","Schoenebach","Bavaria","Germany","Bayrische Meisterschaft Kurbiswiegen","2020.5Weishaeupl","2020.5Weishaeger",357.183764825724,1154.180351222,0,"Jack O'Lantern",10,507.91614401843,"medium"
"1420","2019-P","1486",201.120257651809,"Andres, Norbert",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,NA,216.07074868891,221.529692653419,0,"Cinderella",10,91.2265399087995,"light"
"1421","2014-P","EXH",511.746758134959,"Ressel, Patrik","Michelsdorf","Other","Germany","Early Weigh-off Ludwigsburg","482 Team Heavy East","open",304.155824637572,551.839464312039,0,"Autumn Gold",10,232.124235515952,"light"
"1422","2019-P","EXH",562.188383974638,"Melka, Friedrich","Ernstbrunn","Lower Austria","Austria","Austrian Weigh-off",NA,NA,296.455319306371,661.306841975895,0,"Blue Hubbard",10,255.004153463824,"light"
"1423","2015-P","1414",347.427808711022,"Mitschke, Norbert","Ragow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,NA,399.66712875741,0,"Dill's Atlantic",10,157.59047460885,"light"
"1424","2017-P","1136",471.412734885459,"Ludwig, Stefan","DAnkelsried","Bavaria","Germany","Early Weigh-off Ludwigsburg","1511 THW 16","self",276.889331422824,467.396744927207,0,"Big Max",10,213.829045242165,"light"
"1425","2019-P","1649",84.4068369350875,"Aininger, Marco",NA,"Lower Austria","Austria","Leiserberge Weigh-off",NA,NA,0,0,0,"Atlantic Giant",10,38.2862659790602,"light"
"1426","2013-P","985",500.868911802123,"Wuersching, Matthias","Mellingen","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,272.290374644,464.530497665415,2.06740871173845,"Big Max",10,227.190131442149,"light"
"1427","2021-P","915",501.659187020576,"Rodler, Rita",NA,"Upper Austria","Austria","Austrian Weigh-off","1548 Wuersching 20","1104.5 Langheim 19",299.424014334851,576.04378626522,0,"Big Max",10,227.548593959037,"light"
"1428","2020-P","1340",82.4157006994339,"Renaud, Gabriel",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,155.313002816415,85.5507697378774,0,"Spirit",10,37.3831025116576,"light"
"1429","2013-P","1370",171.864837695582,"Haase, Michael","Mellingen","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,188.527906395702,173.618636565093,0,"Blue Hubbard",10,77.9565154600144,"light"
"1430","2018-P","1245",433.1489668837,"Staubach, Peter","39291 Moeckern","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg","1682.1 Lueders 2016","1205.9 Jany 2016",269.854248036583,NA,0,"Howden",10,196.472906186711,"light"
"1431","2019-P","946",538.343178210055,"Wuersching, Matthias","Waldkirchen","Bavaria","Germany","Wiegemeisterschaft Berlin/Brandenburg","1269.9 Goedel 2017","open",271.554244226539,579.474555614911,0,"Howden",10,244.188158890655,"light"
"1432","2019-P","1486",202.402896422481,"Meier,Wolfgang",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,NA,214.008245327639,219.074657868003,0,"Big Max",10,91.8083345940659,"light"
"1433","2021-P","1331",73.6806385299881,"Bieger, Max","Bonn","North Rhine-Westphalia","Germany","Kurbiswiegen Bad Lippspringe",NA,NA,132.33907849587,70.2594092562808,6.02298602276694,"Casper",10,33.4209481920944,"light"
"1434","2013-P","374",991.648096039338,"Sobolewski, Nadine","Weingarten","Other","Germany","Schweizer Meisterschaft im Kurbiswagen","1560 Meier","1331 Preis ,self",360.814940448482,1022.44243762861,0,"Connecticut Field",10,449.803643178675,"medium"
"1435","2014-P","1203",463.872235108863,"Wild, Andreas","Elsholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","Haase",NA,269.067320828424,450.59934051334,4.0114805101907,"Howden",10,210.4087348675,"light"
"1436","2014-P","1603",159.122294025342,"Freudrich, Fam","Oeffingen","Other","Germany","Legoland","unknown","open",200.133174725491,196.087419307465,0,"Connecticut Field",10,72.1765995915428,"light"
"1437","2014-P","573",893.82681866872,"Prestin, Sylvia","Alfter","North Rhine-Westphalia","Germany","Early Weigh-off Ludwigsburg","861 Karkos 13","1818 Bryson 11",354.365610102654,985.356112620895,0,"Connecticut Field",10,405.432694333582,"light"
"1438","2021-P","1241",161.029858527038,"Karkos, Udo","Klaeden","Saxony-Anhalt","Germany","GPC Kurbiswagen Sachsen-Anhalt",NA,NA,181.98157943865,154.1801353237,2.10619343873857,"Wolf",10,73.0418555889962,"light"
"1439","2016-P","1054",573.46601988298,"Melka, Friedrich","Tulbing","Lower Austria","Austria","Austrian Weigh-off","1312 Ford Butler",NA,NA,634.511453919664,0,"Atlantic Giant",10,260.119598890761,"light"
"1440","2018-P","538",941.243374271509,"Radecker, Donald","Geltow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1974 McConkie 2017",NA,366.74315673072,NA,0,"Wolf",10,426.940464622562,"light"
"1441","2016-P","976",660.417396735932,"Asam, Michael","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,311.659184649181,619.791405548824,3.02095238624384,"Big Max",10,299.560047820245,"light"
"1442","2015-P","EXH",431.264416525882,"Furchert, Reinhard","Goerlitz","Other","Germany","Tharinger Meisterschaft","unknown","open",277.066457661862,390.54706604517,5.13733722194099,"Early Giant",10,195.618089220808,"light"
"1443","2019-P","1528",169.190275063046,"Koppel, Carlo",NA,"Other","Germany","Deutsche Meisterschaft im Kurbiswiegen",NA,NA,192.588988550109,158.255977527796,5.99055140037292,"Spirit",10,76.7433552463972,"light"
"1444","2021-P","1236",182.134798837371,"Anders, Monika","Gross Schirma","Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","968.5 Baumert 20","open",190.121217993919,176.056770674341,1.01010307065409,"Spirit",10,82.6148876742407,"light"
"1445","2020-P","1196",256.247632059838,"Schellhase, Heiko","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1369.1 Grottschreiber 2019","Open",213.599833966408,233.194509828373,9.82338259569954,"Rouge Vif d’Etampes",10,116.231875921286,"light"
"1446","2020-P","EXH",239.010213648894,"Schulze, Joachim",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1628.4 Baumert 19","open",198.89523622238,207.907686884434,9.43225761300561,"Atlantic Giant",10,108.413120829429,"light"
"1447","2016-P","401",1272.25462711703,"Jaglarz, Mario",NA,"Upper Austria","Austria","Austrian Weigh-off","1448 Lovse","self",395.726308139331,1240.77204489196,0,"Spirit",10,577.084520823268,"medium"
"1448","2018-P","948",633.841789062231,"Wild, Andreas","Biberach","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg",NA,NA,321.854255100344,691.980876190091,0,"Big Moose",10,287.505564784315,"light"
"1449","2021-P","1018",359.822195016002,"Haupt, Birgit/Lutz","Beelitz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1677.7 Langheim 2020","open",248.963793172289,343.444021394079,3.04064527803224,"Cinderella",10,163.212469081698,"light"
"1450","2015-P","403",1162.76329785706,"Kurzreiter, Lukas","Tulln","Lower Austria","Austria","Austrian Weigh-off","1751 lovse 14",NA,376.364319498709,1147.28506528839,0.99128960790738,"Atlantic Giant",10,527.420129801579,"medium"
"1451","2015-P","106",1581.42242322673,"Graefe, Oliver","Luckenwalde","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1813 Northrup 2013","1730 Werner 2012",429.4059170996,1537.92570417778,1.93593802749314,"Casper",10,717.320559796257,"medium"
"1452","2021-P","1237",166.885903785859,"Frei, Peter","Kloster Lehnn","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","294.3 Richter 2019","890.7 Grottschreiber 2018",171.632411272543,125.330315741239,29.5642896441581,"Rouge Vif d’Etampes",10,75.6981108700354,"light"
"1453","2017-P","DMG",303.449301839999,"Richter, Torsten","Brotterode-Trusetal","Thuringia","Germany","Tharinger Meisterschaft","unknown","unknown",236.759258594458,263.196957564551,7.19171203913786,"Spirit",10,137.642175720209,"light"
"1454","2021-P","869",554.839844205269,"Ziegenhals, Falk","Klaeden","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg","1508 Leer 2019","1921.5 Carrier 2018",287.163094550972,526.825446932861,7.12036749771688,"Spirit",10,251.670914612756,"light"
"1455","2019-P","941",540.287279922094,"Eichinger, Thomas","St. Michael","Carinthia","Austria","Austrian Weigh-off","450 Joebstl",NA,289.394636553523,577.830662941972,0,"Cinderella",10,245.069987874423,"light"
"1456","2014-P","437",1051.46852813449,"Radloff, Jonas","Angermuende","Other","Germany","Legoland","1566 Rodonis 07","854.5 Frei 12",398.653473867826,1176.18622690588,0,"Jack O'Lantern",10,476.93771261358,"medium"
"1457","2021-P","622",841.648881464138,"Andres, Norbert","Kollmarsreute","Baden-Wuerttemberg","Germany","Deutsche Meisterschaft im Kurbiswiegen","237.2 Andan","self",332.107800807135,796.302310426465,NA,"Early Giant",10,381.765199441081,"light"
"1458","2017-P","1348",269.878351152539,"Nibel, Annett","Weingarten","Rhineland-Palatinate","Germany","Europameisterschaft im Kurbiswiegen","1395.5 Lueders","1068 Andres",228.038893396946,288.51195286967,0,"Prizewinner",10,122.414661055983,"light"
"1459","2015-P","309",1231.99140291921,"Grottschreiber, Viola","Weingarten","Rhineland-Palatinate","Germany","Early Weigh-off Ludwigsburg","1676 Daletas","2102 Meier",389.589744358108,1247.11489015776,0,"Howden",10,558.82144443293,"medium"
"1460","2016-P","989",620.053106844309,"Sobolewski, Jens","Friedland","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,"open",322.76979087642,691.542489353284,0,"Prizewinner",10,281.251128839724,"light"
"1461","2017-P","557",880.494960289495,"Staubach, Peter","Glinick","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1872 Wallace 2012","1751.6 Lovse 2014",361.516342232399,990.414088421122,0,"Dill's Atlantic",10,399.385470027632,"light"
"1462","2016-P","911",717.543239345375,"Kopitz, Tobias","Alfter","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1395.5 Lueders","self",336.886482763636,781.99227037374,NA,"Prizewinner",10,325.471873021147,"light"
"1463","2014-P","414",1182.82852596219,"Hugues, Guitton",NA,"Other","France","Le Potager Extraordinaire","1579 Wallace",NA,376.461629229653,1109.04065948806,6.2750801846107,"Blue Hubbard",10,536.521556748243,"medium"
"1464","2019-P","918",589.742744642318,"Lueders, Sebastian","Glindow","Brandenburg","Germany","Tharinger Meisterschaft","1583 Sucharek","1603.9 Wuersching",283.657447337549,580.364268883135,1.00710383633044,"Blue Hubbard",10,267.502591027798,"light"
"1465","2014-P","683",855.194125392189,"Gattermann, Holger","Augsburg","Other","Germany","Hofgut Sickertshofen","1156 Berufsbildungswerk St. Elisabeth","789 Simml",349.61744362316,966.804093867625,0,"Wolf",10,387.909213724894,"light"
"1466","2017-P","1492",148.022404767705,"Baldowsky, Dandy",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1678.8 THE 15","open",180.927177822664,131.735268453816,18.3003254681768,"Spirit",10,67.1417786233928,"light"
"1467","2019-P","847",642.816272773069,"Jaglarz, Mario","Kleinhadersdorf","Lower Austria","Austria","Austrian Weigh-off","664.9 Jaglarz 14","551.2 Jaglarz 15",303.891804753536,727.246460658379,0,"Champion",10,291.576318799682,"light"
"1468","2015-P","1268",534.485873764505,"Sameith, Christina","Hohenwarthe","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg","1581.8 Ghaye 2011","1776 DeSwert 2014",296.496131825042,507.199341996502,0,"Blue Hubbard",10,242.43851645259,"light"
"1469","2017-P","568",956.691099178982,"Grottschreiber, Viola","Baerwalde","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1986.4 Wuersching 2016","1160.7 Langheim 2016",346.117772905103,956.880238736606,0,"Spirit",10,433.947429058793,"medium"
"1470","2016-P","515",999.440476320261,"Goedel, Markus","Sinntal","Hesse","Germany","Tharinger Meisterschaft","1128.8 Mahr 14","self",367.991785559096,1109.30324115034,0,"Connecticut Field",10,453.33820453506,"medium"
"1471","2021-P","777",604.392617911189,"Kittenberger, Christian","Tulln","Lower Austria","Austria","Early Weigh-off Ludwigsburg","2139 Skonager 20","2139 Skonager 20",280.893579676589,647.491439655049,7.30635696804852,"Blue Hubbard",10,274.147656343572,"light"
"1472","2017-P","228",1343.80736316763,"Luetjens, Alexander","Bad Saarow","Brandenburg","Germany","Tharinger Meisterschaft","1803 Hoelke",NA,414.092596681837,1443.72845727957,0,"Big Max",10,609.540269473933,"medium"
"1473","2021-P","901",496.074088307475,"Laurent, FILLIAUDEAU",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,268.554829121036,465.449728369207,0,"Blue Hubbard",10,225.015237863564,"light"
"1474","2018-P","476",1089.05921213964,"Goell, Johannes","Weingarten","Rhineland-Palatinate","Germany","Gartenbauschule Langenlois","1302 Olsen 17","self",352.735090219503,1171.15851129773,0,"Atlantic Giant",10,493.988546152843,"medium"
"1475","2021-P","1049",369.738621750057,"Baptiste, Grilleau",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant","Gentillau P 1028.5",NA,244.666129549684,341.01901325763,NA,"Prizewinner",10,167.710480916852,"light"
"1476","2021-P","1263",137.127716663007,"Riegler, Gerhard","Wien","Vienna","Austria","Retzer Land Weigh-off","1225.8 Kurzreiter 20","open",190.324099168315,154.753427331457,0,"Autumn Gold",10,62.2000352566065,"light"
"1477","2014-P","1489",249.330784240288,"Obersteiner, Anton","Neu Ploetzin","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,221.77804611879,262.362141143761,0,"Dill's Atlantic",10,113.094449085121,"light"
"1478","2013-P","79",1566.06275092223,"Derouin, Nicolas",NA,"Other","France","Le Potager Extraordinaire","1623.5 Wallace","1676.5 Daletas",417.262478762385,1540.99349346603,5.09512479460193,"Cinderella",10,710.353535316318,"medium"
"1479","2021-P","564",862.233904664362,"Laidin, Jean Michel",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,334.063243348115,851.255002997538,NA,"Spirit",10,391.102401284517,"light"
"1480","2015-P","1411",373.324492856128,"Melka, Friedrich","St. Michael","Carinthia","Austria","Austrian Weigh-off","Joebstl",NA,0,0,0,"Big Moose",10,169.337003363597,"light"
"1481","2013-P","1258",259.452199540785,"Welge, Heike","Putlitz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,220.682058807942,253.927276309774,0,"Prizewinner",10,117.685442094104,"light"
"1482","2017-P","665",758.96097132057,"Goedel, Markus","Lindlar","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1443 Weisshaeupl","open",329.868749505173,824.062990772447,0,"Atlantic Giant",10,344.25862490324,"light"
"1483","2021-P","EXH",610.368561008652,"Kittenberger, Christian und Dominik",NA,"Lower Austria","Austria","Europameisterschaft im Kurbiswiegen","2139 Skonager 2020","2139 Skonager 2020",304.933200467909,688.809371632458,0,"Big Max",10,276.858296325036,"light"
"1484","2019-P","970",556.53286842763,"Team, Bauhof Tulln",NA,"Lower Austria","Austria","Austrian Weigh-off","1311.1 Mathias 17","sibb",313.571781211087,732.870968645914,0,"Atlantic Giant",10,252.438856855826,"light"
"1485","2014-P","1387",328.181831258425,"Wuestenhagen, Heiko","Beerfelde","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,252.721758960293,NA,0,"Big Max",10,148.860653204172,"light"
"1486","2017-P","665",834.218261030817,"Andres, Norbert","Koeln","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1443 Weisshaeupl","open",345.702607608949,914.988460957416,0,"Autumn Gold",10,378.39472945749,"light"
"1487","2013-P","963",456.873320139827,"Teichmann, Erik","Gross Gerungs","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Wolf",10,207.234083028864,"light"
"1488","2019-P","225",1248.42722896105,"Goell, Johannes","Grossthieming","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1867.3 Biermanns 2018","1431.5 Jolie 2017",381.233463649072,1274.42896138759,0,"Autumn Gold",10,566.276603638902,"medium"
"1489","2017-P","1421",219.710293236801,"Lausterer, Tobias","Osterburg","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,219.463906263064,245.727378362222,0,"Rouge Vif d’Etampes",10,99.6588313298672,"light"
"1490","2019-P","785",719.661657859004,"Markl, Michael","Lachsfeld","Lower Austria","Austria","Austrian Weigh-off","1944 Conolly",NA,314.721609370856,701.817232799855,0.981268988774773,"Big Max",10,326.432770711581,"light"
"1491","2016-P","1562",134.252464492924,"Hirschmueller, Margot","Wernshausen","Thuringia","Germany","Tharinger Meisterschaft","unknown","unknown",172.427154708176,145.231047398647,NA,"Atlantic Giant",10,60.8958438742746,"light"
"1492","2021-P","817",563.602136145857,"Schieder, Christoph",NA,"Lower Austria","Austria","Leiserberge Weigh-off",NA,NA,291.996151580281,668.908933372953,0,"Blue Hubbard",10,255.645420138672,"light"
"1493","2015-P","251",1237.48577561732,"Wild, Andreas","Sinntal","Hesse","Germany","Gartenbauschule Langenlois","2323 Meier","1985 Miller",375.313584736345,NA,14.2492166713763,"Howden",10,561.31364793381,"medium"
"1494","2014-P","EXH",617.248578905357,"Melka, Friedrich","Riederberg","Lower Austria","Austria","Austrian Weigh-off","1874.5 Mathison",NA,322.294846222638,673.28705910663,0,"Autumn Gold",10,279.979017402839,"light"
"1495","2021-P","1186",209.024019623666,"Nicolas, Rousseau",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,211.611926612163,214.666498282829,0,"Early Giant",10,94.811623109138,"light"
"1496","2014-P","458",977.017078425645,"Porchet, Adrien",NA,"Other","France","Le Potager Extraordinaire","1456 Bryson",NA,346.92797538444,855.899375322061,9.59826816077732,"Early Giant",10,443.167130637245,"medium"
"1497","2019-P","1134",450.891895709973,"Goell, Johannes","Weingarten","Rhineland-Palatinate","Germany","Offene Rheinland-Pfalzische Kurbiswiegemeisterschaft","1302 Olsen 17","open",248.947193459427,410.200335308982,3.09893607544904,"Howden",10,204.520956758878,"light"
"1498","2015-P","973",671.713765399821,"Freudrich, Fam","Brandenburg","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","973 Grottschreiber 2014","2096 Meier 2014",285.172332893664,638.614825190836,3.82309837342063,"Rouge Vif d’Etampes",10,304.683990275236,"light"
"1499","2015-P","990",739.71564018104,"Frei, Peter","Putlitz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1395.5 Lueders 2014","Self",340.436402680213,797.933666050435,0,"Spirit",10,335.529096660998,"light"
"1500","2019-P","654",824.348461674854,"Francois, Denis",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,346.548191252586,889.198671746695,0,"Spirit",10,373.91786742802,"light"
"1501","2014-P","1345",359.829055353003,"Brault, Samuel",NA,"Other","France","Le Potager Extraordinaire","404 Brault",NA,249.419062275644,356.314080554225,5.12131598043137,"Cinderella",10,163.215580875679,"light"
"1502","2021-P","1255",154.420033536388,"Krengel, Doreen","Lindlar","North Rhine-Westphalia","Germany","Kurbiswiegen Bad Lippspringe",NA,NA,173.134580080019,119.608336160916,27.404730046882,"Big Max",10,70.0436918518371,"light"
"1503","2021-P","211",1437.07459524177,"Puchner, Thomas","Karnabrunn","Lower Austria","Austria","Retzer Land Weigh-off",NA,"2226.7 DMG BoonenHerman 18",408.581886983248,1573.50708774913,0,"Atlantic Giant",10,651.845539804905,"medium"
"1504","2019-P","1365",251.067799435956,"Lueders, Sebastian","Doberlog Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,218.466031714392,246.870759020686,3.02561484418874,"Atlantic Giant",10,113.882345281754,"light"
"1505","2019-P","478",1097.88767196135,"Goell, Johannes","Friedland","Brandenburg","Germany","Saechsische Meisterschaft im Kurbiswiegen","1812.5 Sherwood 16","1172.9 Tittmann 18",368.439004102306,1094.1498576495,0.977639968426671,"Blue Hubbard",10,497.993064900295,"medium"
"1506","2021-P","817",577.689525434763,"Freyberger, Dmytro","Riederberg","Lower Austria","Austria","Leiserberge Weigh-off",NA,NA,NA,640.698902799358,0,"Blue Hubbard",10,262.035347221005,"light"
"1507","2016-P","1343",346.755189370852,"Bohnert, Peter","Angermuende","Other","Germany","Europameisterschaft im Kurbiswiegen","958.6 Preis 15","487 Preis 15 B",260.316890536769,346.128993847784,0,"Blue Hubbard",10,157.285379857103,"light"
"1508","2019-P","847",580.73483432934,"Joebstl, Waltraud","Doerfles","Lower Austria","Austria","Austrian Weigh-off","664.9 Jaglarz 14","551.2 Jaglarz 15",312.732535035712,682.371633783955,0,"Champion",10,263.416674973114,"light"
"1509","2015-P","830",795.773671485009,"Grottschreiber, Viola","Weingarten","Rhineland-Palatinate","Germany","Early Weigh-off Ludwigsburg","1015 Wild","2102 Meier",325.035652982198,870.390971226843,0,"Connecticut Field",10,360.956571196228,"light"
"1510","2021-P","1157",254.459326656959,"Rudorfer, Helga","Osterburg","Saxony-Anhalt","Germany","GPC Kurbiswagen Sachsen-Anhalt",NA,NA,230.831690531746,251.867167071052,0,"Blue Hubbard",10,115.420714896983,"light"
"1511","2014-P","1702",72.9557324393042,"Markl, Michael",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Champion",10,33.0921365886089,"light"
"1512","2020-P","1065",383.262250984941,"Rochlitz, Andre","Merzdorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1,286.4 Krengel 2019","Self",266.510074051583,383.463224826771,0,"Howden",10,173.844690948761,"light"
"1513","2016-P","859",813.686278242353,"Team, Wodkamelone","Trusetal","Thuringia","Germany","Europameisterschaft im Kurbiswiegen","1916 Barron","1751 Lovse",316.203416598672,701.490294849931,8.30649684859933,"Spirit",10,369.081586320505,"light"
"1514","2018-P","1605",158.044233511426,"Bossdorf, Heiko","Motzlar","Thuringia","Germany","Tharinger Meisterschaft","unknown","unknown",NA,190.413138335957,0,"Atlantic Giant",10,71.6875999669146,"light"
"1515","2020-P","1294",121.98172882776,"Williams, Stephen","Wittenberg","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","776 Pattky 2018","Self",174.291054396585,146.628492487742,0,"Champion",10,55.3299363424412,"light"
"1516","2016-P","1220",414.732584293419,"Eisfeld, Bjoern","Woltersdorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,257.272236500026,438.113145892752,1.00692900855413,"Casper",10,188.119382374821,"light"
"1517","2016-P","1042",561.339775908234,"Zobel, Heidrun","Beeskow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,286.56764673391,533.714935555177,3.99999091054782,"Rouge Vif d’Etampes",10,254.619231633768,"light"
"1518","2018-P","1531",203.938589968626,"Zobel, Manfred","Glinick","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,212.480773669624,213.867749843001,NA,"Autumn Gold",10,92.504912901049,"light"
"1519","2017-P","1386",300.257853303041,"Baptiste, Grilleau",NA,"Other","France","Le Potager Extraordinaire",NA,NA,0,0,0,"Rouge Vif d’Etampes",10,136.194560195433,"light"
"1520","2018-P","1206",516.846847337003,"Thumfort, Daniel",NA,"Lower Austria","Austria","Austrian Weigh-off","2269 Paton","1784 Stels",283.217630430173,565.428747160904,0,"Big Max",10,234.437595177286,"light"
"1521","2020-P","523",990.393520978232,"Schenk, Patrick",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1393 Lovse 19","1628.4 Baumert 19",349.719324767943,898.065399828705,6.24497983687616,"Prizewinner",10,449.234577967558,"medium"
"1522","2019-P","1000",544.85430630377,"Dorner, Martin","Hofkirchen","Lower Austria","Austria","Austrian Weigh-off","Grabmayer",NA,NA,618.052434402381,0,"Big Max",10,247.14155450494,"light"
"1523","2015-P","254",1355.59764815412,"Guitton, Rene",NA,"Other","France","Le Potager Extraordinaire","1985 Miller","1744.5 Fulk",397.05270643377,1294.51900541428,0,"Cinderella",10,614.888248421524,"medium"
"1524","2013-P","EXH",422.047264792707,"Russer, Sarah","Glindow","Other","Germany","Early Weigh-off Ludwigsburg","1634 Werner","668.9 Krueger",283.618446267795,554.074466359814,0,"Howden",10,191.437262931854,"light"
"1525","2013-P","1407",145.188727239024,"Rudorfer, Helga","Doberlug Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,182.882027498819,157.844810130153,0,"Dill's Atlantic",10,65.8564451658033,"light"
"1526","2013-P","212",1159.14653761964,"Mathias, Franz",NA,"Other","Austria","Austrian Weigh-off","934 Schieder 11","self",388.117694203209,1175.62911670005,0,"Big Max",10,525.779596291968,"medium"
"1527","2014-P","424",1144.58795677896,"Rohrdiek, Christine","Brandenburg","Brandenburg","Germany","Tharinger Meisterschaft","984 Lueders","1634 Werner",402.10802785876,1135.60243507459,0,"Spirit",10,519.17594049128,"medium"
